[2026-01-26 17:26:14,841][trainer.py][line:65][INFO] start training!
[2026-01-26 18:43:53,788][trainer.py][line:239][INFO] Val Epoch: [20/100], loss: 0.029856, psnr3d: 51.5783¡À2.0300, psnr2d: 42.0359¡À2.0300, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9877¡À0.0055, rmse: 0.008122¡À0.001805
[2026-01-26 18:47:14,857][trainer.py][line:160][INFO] Epoch: [21/100], loss: 0.029180, psnr3d: 52.2883, psnr2d: 42.7458, ssim3d: 0.9998, ssim2d: 0.9877, rmse: 0.007619
[2026-01-26 18:47:35,373][trainer.py][line:239][INFO] Val Epoch: [21/100], loss: 0.028369, psnr3d: 52.4592¡À2.5821, psnr2d: 42.9168¡À2.5821, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9880¡À0.0054, rmse: 0.007448¡À0.002018
[2026-01-26 18:50:56,664][trainer.py][line:160][INFO] Epoch: [22/100], loss: 0.028830, psnr3d: 52.3319, psnr2d: 42.7895, ssim3d: 0.9998, ssim2d: 0.9879, rmse: 0.007581
[2026-01-26 18:51:16,800][trainer.py][line:239][INFO] Val Epoch: [22/100], loss: 0.028699, psnr3d: 52.4031¡À2.2752, psnr2d: 42.8607¡À2.2752, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9880¡À0.0053, rmse: 0.007432¡À0.001821
[2026-01-26 18:54:38,091][trainer.py][line:160][INFO] Epoch: [23/100], loss: 0.028490, psnr3d: 52.5514, psnr2d: 43.0090, ssim3d: 0.9998, ssim2d: 0.9880, rmse: 0.007400
[2026-01-26 18:54:58,167][trainer.py][line:239][INFO] Val Epoch: [23/100], loss: 0.068697, psnr3d: 49.4779¡À1.6259, psnr2d: 39.9354¡À1.6259, ssim3d: 0.9980¡À0.0001, ssim2d: 0.9696¡À0.0061, rmse: 0.010245¡À0.001807
[2026-01-26 18:58:19,479][trainer.py][line:160][INFO] Epoch: [24/100], loss: 0.028912, psnr3d: 52.5521, psnr2d: 43.0097, ssim3d: 0.9998, ssim2d: 0.9878, rmse: 0.007399
[2026-01-26 18:58:39,600][trainer.py][line:239][INFO] Val Epoch: [24/100], loss: 0.028036, psnr3d: 52.8805¡À2.6532, psnr2d: 43.3381¡À2.6532, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9881¡À0.0052, rmse: 0.007109¡À0.001953
[2026-01-26 19:02:01,064][trainer.py][line:160][INFO] Epoch: [25/100], loss: 0.027705, psnr3d: 52.7620, psnr2d: 43.2196, ssim3d: 0.9998, ssim2d: 0.9884, rmse: 0.007230
